X,Y,Location,Road,Area,City,District,Province,UID
73.7966,31.9834,Kot Nanak,,,Hafizabad,Hafizabad,Punjab,{F10A4414-6F51-4B55-AF9D-B96AEE447883}
73.7968,31.3134,Abdul Ghafur Medical Store,Khunda Mor to Head Bulloki Road,,Tehsil Nankana,District Sheikhupura,Punjab,{2F3E88BB-8092-4C56-A617-FD0487F31D92}
73.7968,32.0327,Winni,,,Hafizabad,Hafizabad,Punjab,{24E89D15-6FDB-45F3-8B8C-0FBB97214C6C}
73.79692554,32.30967941,"Hassan Pur ",Rasul Nagar Rd,",",",",District Gujranwala,Punjab,{F711981D-C536-4564-A829-E9DF78C41602}
73.7971,32.7271,National Bank of Pakistan Noonanwali,Kharian Cant --Dinga Road,Nonanwali,Tehsil Kharian,District Gujrat,Punjab,{C2E3590C-0A85-486D-9328-834A09CD77B7}
73.7972,31.5472,Kot Shah Muhammad,,,Nankana Sahib,Sheikhupura,Punjab,{618E6A8D-C7A7-44F5-B57B-EC228FF63AB6}
73.7974,31.5082,Faridana,,,Nankana Sahib,Sheikhupura,Punjab,{E2C44855-4A7A-4EDF-BC44-2A6CDD276B75}
73.7978,32.8674,Bowly Darbar Hotel,GT Road,,Tehsil Kharian,District Gujrat,Punjab,{9A234ED3-EFB4-42C1-A250-48E31458097F}
73.7982,31.0254,Chak 38,,,Tehsil Pattoki,District Kasur,Punjab,{EA66ADB6-54CB-411F-957A-EF6DF69D81BE}
73.7982,32.0598,Dhunni,,,Hafizabad,Hafizabad,Punjab,{E0DE83C3-3505-4CF3-B2BB-69A8D282410B}
73.7985,32.565,Khoja,,,Kharian,Gujrat,Punjab,{6E40B5D3-4915-4087-B397-79B6C4F8A0C7}
73.7986,31.1951," Village Jaja Kalan",,,Tehsil Pattoki,District Kasur,Punjab,{955CEB8B-C1C4-4198-A9B1-BE710118A473}
73.7986,32.9162,Qasba Karial,,,Kharian,Gujrat,Punjab,{8F381F19-1233-4FC0-B0F3-882CEDBCCBB9}
73.7987,32.3087,Hussainpura,,,Wazirrabad,Gujranwala,Punjab,{96216A78-4775-4BA4-A04D-34EF3ACCFE41}
73.7991,31.2877,Pakka Qila,,,Nankana Sahib,Sheikhupura,Punjab,{18F724AA-9559-4C34-AFA2-68C0BFB004D0}
73.79915714,33.84799969,Rawalakot Airport,",",",",",",",",",",{55B40895-B5B7-4AEF-A381-9725DA971D6E}
73.7993,32.866,Police Checkpost,GT Road,,Tehsil Kharian,District Gujrat,Punjab,{8D6A15DD-FAE8-482D-903B-4A4A8B9BC082}
73.7998,31.4868,Hussain da Kot,,,Nankana Sahib,Sheikhupura,Punjab,{FD33067C-74D7-4ECA-9D7C-64D8D5C0B3C0}
73.8001,30.9521,Chak 10,,,Tehsil Chunian,District Kasur,Punjab,{733799C3-673F-484A-ABCC-50FB6F09D825}
73.8003,31.755,Sucha Soda Chowk,Lahore Sargodha Road,," Tehsil Sheikhupura",District Sheikhupura,Punjab,{449D2476-A151-4C4D-9E24-84A13FF37D0A}
73.8004,30.9308,Chak 10,,,Tehsil Chunian,District Kasur,Punjab,{30256086-46DE-4805-941B-860A732EA60A}
73.8013,31.589,Riaz Textile Mills,Faisalabad Sheikhupura Road,," Tehsil Sheikhupura",District Sheikhupura,Punjab,{8F6D52C8-58A5-45B1-B33C-48F8494628FB}
73.8015,30.4136,Chakkiwali,,,Tehsil Dipalpur,District Okara,Punjab,{A5BCEF42-92E9-491E-9957-8A55CEAD17BA}
73.8028,31.3059,Nai Abadi,Khunda Mor to Head Bulloki Road,Rasulpura,Tehsil Nankana,District Sheikhupura,Punjab,{CAF73485-A36A-45EE-964C-EAC40092A79C}
73.8036,30.9999,Chak 22,,,Tehsil Pattoki,District Kasur,Punjab,{BCAE2DBB-71CC-454E-8562-6673EE778EA6}
73.804,30.8662,Hussaingarh,,,Tehsil Dipalpur,District Okara,Punjab,{9CE0A0D1-DDA6-4E3E-BB28-748E810D0C8F}
73.8042,32.5016,Khanwali,,,Gujrat,Gujrat,Punjab,{2FC26F9A-434E-4AA9-9C4E-3DA6B2681FDB}
73.80473614,33.84978177,"Chak Helicopter Pad ",",",",","Rawalakot ",",",",",{F128F524-B35D-4CE4-9DF1-FC7390F7CFE8}
73.80512238,32.287723,Jranwan,Rasul Nagar Rd,",",",",District Gujranwala,Punjab,{6650756A-9AA2-4E02-896A-AA52771F1870}
73.80525112,32.32882179,Choti Rakh Kalan,Wazirabad-Rasul Nagar-Wazirabad Rd,",",",",District Gujranwala,Punjab,{1F59F80B-E3D2-4427-BD50-EDAE98A0E396}
73.8053,31.4978,Walgon Ali,,,Nankana Sahib,Sheikhupura,Punjab,{8399B97F-4C6A-4914-8B05-E95276C38C31}
73.8053,32.736,Punjab college of Technology,Kharian Cant --Dinga Road,,Tehsil Kharian,District Gujrat,Punjab,{FBB5F0C4-1523-449E-9D4D-CBC0C6E8F0B5}
73.8055,30.9909,PSO Taj Petrolium,Multan Road,,Tehsil Pattoki,District Kasur,Punjab,{4DE9D452-41C5-4C91-8112-EDA8FDC8AC97}
73.806,32.8609,Sultan Petrolium PSO,GT Road,,Tehsil Kharian,District Gujrat,Punjab,{07CC5E7F-A67A-40A9-81E3-A64A3BA2C852}
73.8064,30.7576,Shah Muqim Chowk,,,Tehsil Dipalpur,District Okara,Punjab,{BE9A501A-4623-424F-8D25-1848F7BB7E32}
73.8064,31.4635,Jhangar Hakimwala,,,Nankana Sahib,Sheikhupura,Punjab,{3EB27725-8F74-41D2-B62A-6BD49790255E}
73.8066,31.4491,Kiranwala,,,Nankana Sahib,Sheikhupura,Punjab,{65E6B935-5817-471C-9FC8-E9C6496DD6DF}
73.8067317,32.26603839,Ali Medical Centre,Qadirabad-Gujranwala Rd,",",Ali Pur Chatha,District Gujranwala,Punjab,{D647F0CD-0945-4920-9786-073D48A12272}
73.8068,30.5543,Sultanabad,,,Tehsil Dipalpur,District Okara,Punjab,{B3AB1F6E-ECFE-4EC8-8956-1606A58FD7BD}
73.8073,30.9919,Toll Plaza Near Taj Petrolium,Multan Road,,Tehsil Pattoki,District Kasur,Punjab,{7B899EC7-D257-45B2-AE9C-EE81C8B1B26A}
73.8074,32.6263,Matanwala,,,Kharian,Gujrat,Punjab,{B1746764-0DF1-4DD0-84AD-FD2BE9C9E76F}
73.807417,30.99205,Pattoki Toll Plaza,Multan Road,Tehsil Pattoki,District Kasur,Punjab,,{F18CB30D-F568-4F5C-842F-A3D6E8784840}
73.808,32.8804,Sawli,,,Kharian,Gujrat,Punjab,{DC4EF21E-FE68-4467-8964-F9E4983ABC6E}
73.8082,32.0365,Madanwala,,,Hafizabad,Hafizabad,Punjab,{B93C8763-026E-4DA0-B5AF-69813797AA7E}
73.8084,31.7286,Dera Nagan,,,Safdarabad,Sheikhupura,Punjab,{03B6BFBC-74C4-4129-9F07-3ACFFBD198D4}
73.8085,32.1655,Paliha,,,Wazirrabad,Gujranwala,Punjab,{3999B096-F525-44A4-8E36-33ED94C1FD09}
73.8093,30.3991,Mahtabgarh Chhota,,,Tehsil Dipalpur,District Okara,Punjab,{EDD9AF1E-7F00-4104-B2C6-BC488426B4C9}
73.8094,31.3894,Mula Dad da Khu,,,Nankana Sahib,Sheikhupura,Punjab,{692BA913-C3F4-4F26-BABB-C91F4D0545B3}
73.8096,35.2212,Chochargah,,,,,Sarhad,{E8489777-66CB-455A-B889-1A05EB10B02E}
73.8098,32.269,Alipur Chatha,,,Wazirrabad,Gujranwala,Punjab,{3FF2F4D5-2EC1-48EE-B156-81D830BB3DB6}
73.8099,31.3328,Purana Jalal,,,Nankana Sahib,Sheikhupura,Punjab,{C53D2BAC-448D-4796-8417-E923150D92B6}
73.81,30.5839,Patipur,,,Tehsil Dipalpur,District Okara,Punjab,{602BE18C-8D0F-49AD-8EB4-ADD7DA6E0D42}
73.8101,31.2968,Attock Pump (Sattan da Pump),Khunda Mor to Head Bulloki Road,,Tehsil Nankana,District Sheikhupura,Punjab,{C71A53BF-A645-48CD-A027-184902107B81}
73.81031513,32.27703308,CNG Station,Rasul Nagar Rd,",",Ali Pur Chatha,District Gujranwala,Punjab,{A9679B03-550B-42AC-8000-0BD81973C4B8}
73.81072283,32.2777769,Chatha CNG Station,Rasul Nagar Rd,",",Ali Pur Chatha,District Gujranwala,Punjab,{F0C0BEAB-9B00-43E4-A849-80E23DA602B2}
73.811,31.0468,Chak 39,,,Tehsil Pattoki,District Kasur,Punjab,{F0305ADA-767B-4F8A-9334-E561050FB6E3}
73.811,31.2711,Goraya,,,Nankana Sahib,Sheikhupura,Punjab,{4023F3DF-31EA-48F8-8E0D-206E83C81133}
73.81108761,32.26870554,Jamia Masjid Madni,Rasul Nagar Rd,",",Ali Pur Chatha,District Gujranwala,Punjab,{15D733CA-6851-475E-AB46-6FE45D983F98}
73.8112,32.531,Shergarh,,,Kharian,Gujrat,Punjab,{6F2FC67E-C588-465C-89D2-F558CF12B340}
73.8114,30.3197,Amin Kot,,,Tehsil Minchanabad,District Bahahwalnagar,Punjab,{8AF995AA-AB16-4EC2-9015-7DC9E0B9F9FE}
73.8116,31.0668,Shaikhn Kalan,,,Tehsil Pattoki,District Kasur,Punjab,{7921C6F5-DEFF-4820-9959-5C70E7E1EB87}
73.8119,31.1768,Sarai Mughal  Village,,,Tehsil Pattoki,District Kasur,Punjab,{5EC315C0-1BC7-4399-9E41-7781B1A98719}
73.81196737,32.26496788,Madina Chowk,Rasul Nagar Rd,",",Ali Pur Chatha,District Gujranwala,Punjab,{81ECBC82-7755-42AB-8930-E0085CCA360D}
73.81196737,32.26928614,PTCL Exchange,Rasul Nagar Rd,Mohalla Sadiq-e-Akbar,Ali Pur Chatha,District Gujranwala,Punjab,{15317976-FD12-4910-9393-6D8C5089525E}
73.8126,30.6204,Dhabbi,,,Tehsil Dipalpur,District Okara,Punjab,{FD3E6161-62D0-4EB0-8F8D-3B43C516315E}
73.81263256,32.26663715,Govt. Boys High School,Rasul Nagar Rd,Rasul Nagar Chungi,Ali Pur Chatha,District Gujranwala,Punjab,{FAC41CE0-940F-4343-B6F3-FEB8A004DB24}
73.813,30.9718,Chak 9 (Daoke),,,Tehsil Pattoki,District Kasur,Punjab,{C0B572BC-714D-4730-B67C-C9996D403404}
73.8131,31.5884,Laree Adda,Faisalabad Sheikhupura Road,Ferozewatwan," Tehsil Sheikhupura",District Sheikhupura,Punjab,{9A8E4AF9-2F5E-4D6B-A544-87456120D54F}
73.813169,32.27427546,Qabrustan,Rasul Nagar Rd,",",Ali Pur Chatha,District Gujranwala,Punjab,{0ADFCABA-B964-4E39-A503-9FCD7B33407B}
73.81346941,32.27050174,Govt. Girls College Sports Ground,Rasul Nagar Rd,",",Ali Pur Chatha,District Gujranwala,Punjab,{E0305EDD-FA79-4C20-B4D8-CBAA168CA14D}
73.8138,31.153,Katar Mal  Village,,,Tehsil Pattoki,District Kasur,Punjab,{C418A697-1CD8-4CA4-B26B-EA281A1FF74A}
73.81389856,32.26531015,Police Station,Main Bazar,",",Ali Pur Chatha,District Gujranwala,Punjab,{A5583DF9-255C-46BA-9486-57B26075C3AE}
73.8139,30.1702,Ratti Ram,,,Tehsil Minchanabad,District Bahahwalnagar,Punjab,{D4B5822A-F3B0-4F04-8ADA-A3EACBCFB02B}
73.8139,30.9879,Chak 9 (Ghala),,,Tehsil Pattoki,District Kasur,Punjab,{570A136B-BC94-458A-B4A7-F7E5A89E64E4}
73.81398439,32.2717899,Govt. Girls College,Qabrustan Rd,",",Ali Pur Chatha,District Gujranwala,Punjab,{D3843DFE-153E-4679-9E97-0B94DE74E55F}
73.81410778,32.2657353,Jamia Masjid Usman-e-Ghani,Main Bazar,",",Ali Pur Chatha,District Gujranwala,Punjab,{6DD171D6-8A2A-465F-8374-B19B575F15C6}
73.8142,31.5884,HBL,Faisalabad Sheikhupura Road,Ferozewatwan," Tehsil Sheikhupura",District Sheikhupura,Punjab,{A1F4E415-0539-4A59-83CC-9BB12EBDA8CC}
73.8143,31.09,Chak 42,,,Tehsil Pattoki,District Kasur,Punjab,{AAAACB65-EC06-46E8-9138-2B2F517C585C}
73.8144,31.8171,Cannals,Motorway M-2,,Sheikhupura,District Sheikhupura,Punjab,{21D4D419-70E7-454F-909C-9D13A0D3269A}
73.8145,32.5448,Chhimman,,,Kharian,Gujrat,Punjab,{E4439839-0871-4D0D-9485-04BB58734758}
73.8146013,32.26570809,Saddat Imam Bargah,Main Bazar,",",Ali Pur Chatha,District Gujranwala,Punjab,{2E7E644F-73D7-43A3-862B-E8024FB0B3B9}
73.8147,32.735,Bhago,,,Kharian,Gujrat,Punjab,{2F34A3B1-D1A6-4923-AF65-9053DDF3269F}
73.8148,31.2611,Asalpur,,,Nankana Sahib,Sheikhupura,Punjab,{9FF1C458-0383-47C5-AF45-01E31DB9E4F4}
73.8153,32.2067,Pathanwali,,,Wazirrabad,Gujranwala,Punjab,{F15EAC0E-EB2C-4FC1-ACCD-2897A4A6FB76}
73.8156,31.6444,Chak 525,,,Safdarabad,Sheikhupura,Punjab,{92DC9806-0517-44DF-941A-9F85CCDF5C25}
73.8164,30.9973,Chhanga Nursury Farm,Multan Road,,Tehsil Pattoki,District Kasur,Punjab,{B3DC1EC6-E20D-47E4-B949-2DC1F24F42C7}
73.8164,32.1591,Harchoka,,,Wazirrabad,Gujranwala,Punjab,{172F845B-290C-4BB5-8220-BE2849FBA2D5}
73.81658077,32.25576823,Ali Pur Chatha Railway Station,",",",",Ali Pur Chatha,District Gujranwala,Punjab,{88D94F71-4FF8-4F69-94EE-EE0F2F50300A}
73.8168,34.0178,Bagh,,,,,Azad Kashmir,{837313E6-2261-4FA4-A95F-2F04AF64E857}
73.817,30.6999,Shahpur,,,Tehsil Dipalpur,District Okara,Punjab,{72199E17-3A8E-4038-B481-1DA90B342DCB}
73.817083,30.997717,Zeshan Nursury Pattoki,Multan Road,,District Kasur,Punjab,,{8D9A915A-BE43-427C-941A-A024FFCC0A73}
73.81720305,32.26565489,Ali Pur Times,Gujranwala Rd,",",Ali Pur Chatha,District Gujranwala,Punjab,{BE91205C-580A-4335-A7C6-5AD1DC06EAFF}
73.8174,32.083,Kot Amir,,,Safdarabad,Gujranwala,Punjab,{941E67E2-2994-451D-ABA0-3FF383015B88}
73.8183,31.0997,Chak 44,,,Tehsil Pattoki,District Kasur,Punjab,{6354C42F-FC60-4F3C-A96D-A96736C92325}
73.8184,30.6513,Bhaun Munzabia,,,Tehsil Dipalpur,District Okara,Punjab,{20D4CA84-A46F-48A7-A455-0AD5CF5E16F9}
73.8185,33.8709,Rawala Kot,,,,,Azad Kashmir,{42929290-3AD5-45D9-B821-94D0987B1504}
73.8186,32.12,Bhiri kalan,,,Safdarabad,Gujranwala,Punjab,{18C089D2-2B83-4AFC-BF6D-D5602E9A9AD7}
73.819,31.019,Chak 37,,,Tehsil Pattoki,District Kasur,Punjab,{61BCA1CA-E99F-4E9C-A88B-1F40B6A06584}
73.8194561,32.32995912,Rakh Kalan,Wazirabad-Rasul Nagar-Wazirabad Rd,",",",",District Gujranwala,Punjab,{2E30E70A-4169-4FF6-939F-15F7AEFB85F6}
73.81971359,32.297917,Bhagy Da Kot,",",",",",",District Gujranwala,Punjab,{5FECAF69-60B1-49D5-B2D3-A0AB380D7466}
73.8199,31.5218,Baghian,,,Nankana Sahib,Sheikhupura,Punjab,{61D80C94-CB9B-474D-947C-B42DBFD4E0C1}
73.81998181,32.27562707,Inton Wala Bhatta,",",",",Ali Pur Chatha,District Gujranwala,Punjab,{1ABB4F6F-784D-4FD0-9DA4-404421300A9A}
73.819983,30.999433,Abdurrahman Nursery,Multan Road,,,Punjab,,{DE9F6954-BC09-432C-9CA2-462CDCB6327C}
73.8205,30.5982,Kampur,,,Tehsil Dipalpur,District Okara,Punjab,{C16727F8-9116-40C4-8A5F-4EED0A7C02A5}
73.8207,30.466,Panan Mahar,,,Tehsil Dipalpur,District Okara,Punjab,{190A77B2-5FD7-4B1C-A5B0-E448500AB606}
73.8209,31.2946,Haraya,,,Nankana Sahib,Sheikhupura,Punjab,{9DDCAE10-2D09-42F4-9D77-DF2AF8E390EE}
73.8209,32.0722,Jhanowal,,,Safdarabad,Gujranwala,Punjab,{D83356C0-12EC-44D7-B14A-CF7552BC64DE}
73.821,31.7507,Qadirabad Ballokey Rabta Canal,Lahore Sargodha Road," Faruqabad City"," Tehsil Sheikhupura",District Sheikhupura,Punjab,{C6EB516D-3287-4A16-BC8F-4FA1DCD74A97}
73.8218,31.7934,Bandoke,,,Safdarabad,Sheikhupura,Punjab,{D5CDBEED-C409-4220-9AA9-065D438C459D}
73.8222,30.7392,Hujra Shah Muqim,,,Tehsil Dipalpur,District Okara,Punjab,{A6867D56-57F1-41BD-8DDA-5FEA7ED655C5}
73.8224,30.2366,Chaupalia,,,Tehsil Minchanabad,District Bahahwalnagar,Punjab,{EDC41846-4E21-4C9B-B2C0-8930177BFFDE}
73.8225,32.3416,Rukh Kalan,,,Wazirrabad,Gujranwala,Punjab,{3BF44F78-8994-4DC0-ABEF-9C50D9285D75}
73.82276059,32.26783959,Mohalla Islamabad,Gujranwala Rd,",",Ali Pur Chatha,District Gujranwala,Punjab,{C723B88A-1C3F-40AD-B9DC-C7C34E376982}
73.8229,31.3143,Masu,,,Nankana Sahib,Sheikhupura,Punjab,{4B50A0AA-8141-4025-9F83-7B5D6209E968}
73.8231,31.7501,Chowk,Lahore Sargodha Road," Faruqabad City"," Tehsil Sheikhupura",District Sheikhupura,Punjab,{D59FDA3C-1201-48BA-AECD-2DAF968564A2}
73.8239,31.7499,IT Cmputer College,Lahore Sargodha Road," Faruqabad City"," Tehsil Sheikhupura",District Sheikhupura,Punjab,{486EBB68-C257-4432-9969-D6FC93ED7586}
73.824,32.6164,Sikariall,,,Kharian,Gujrat,Punjab,{4B6DDE6D-34D1-4426-9E52-95BA0016C385}
73.824033,31.001817,Al-Abbas Resturant,Multan Road,Tehsil Pattoki,District Kasur,Punjab,,{4CFFC5A0-C5A9-446B-A40B-87C1B3C4BB42}
73.8243,30.4395,Mathelewali,,,Tehsil Dipalpur,District Okara,Punjab,{4D71AA02-2227-49D8-9CCE-54CD083775AE}
73.8244,32.0264,Bugga,,,Safdarabad,Gujranwala,Punjab,{A2A8C68E-0E7B-4FC2-9C59-A5A25338DFE6}
73.8247,31.5919,Ali Akbar Spinning Mills,Faisalabad Sheikhupura Road,," Tehsil Sheikhupura",District Sheikhupura,Punjab,{097174CF-DE42-48B9-8A2E-498E6E1316B1}
73.825,32.1294,Chak Bahlol,,,Safdarabad,Gujranwala,Punjab,{BD665DA3-E015-418D-B6F8-1F11681A6DBB}
73.8253,32.5149,Gakra,,,Gujrat,Gujrat,Punjab,{5A70C243-B851-41C3-82A3-4B5683536979}
73.8254,30.78,Sehti,,,Tehsil Dipalpur,District Okara,Punjab,{A954EC80-9738-45D2-B6E0-88A07E079E90}
73.8256,31.7495,Muslim Medical & Departmental Sotre,Lahore Sargodha Road," Faruqabad City"," Tehsil Sheikhupura",District Sheikhupura,Punjab,{947E76C2-F0AB-470F-8E83-BDCEB95077E0}
73.8257,32.4599,Khian,,,Phalia,Gujrat,Punjab,{71C31720-7F08-43CA-A1EF-88CF5D3F4D01}
73.8257,32.4841,Kang Chanan,,,Gujrat,Gujrat,Punjab,{87F9FEC1-775E-4F0A-B6BE-91FD8F06FBAD}
73.8261,31.0032,Pattokey By-Pass (Sahiwal Side),Multan Road,,Tehsil Pattoki,District Kasur,Punjab,{7F1DF5F5-126F-43E9-AB9D-4C806733B1EA}
73.8263,32.7645,Dhorian,,,Kharian,Gujrat,Punjab,{EF028703-8AC3-4270-83D5-F3B5ED8F6852}
73.8266,32.0855,Kikranwala Khu,,,Safdarabad,Gujranwala,Punjab,{CFE94C0E-7E61-44DC-855C-8B5D65A8F112}
73.8267,32.1746,Kot Kailian,,,Wazirrabad,Gujranwala,Punjab,{19C5F94C-73D7-4F3F-8F23-7FCCD36C1F27}
73.8268,30.9319,Chak 8,,,Tehsil Chunian,District Kasur,Punjab,{84802D8D-782B-4609-95EF-6753A022AF68}
73.826933,31.004183,Hascol Pump,Multan Road,,,Punjab,,{035C1333-E8F2-4F75-9ED3-D33F411B856B}
73.827,30.9536,Chak 8,,,Tehsil Chunian,District Kasur,Punjab,{7C5C3B79-0149-4FFD-B460-DABDD58ECDAA}
73.8271,30.537,Ahmadpura,,,Tehsil Dipalpur,District Okara,Punjab,{EE52DB74-AFDA-42EA-A746-8C8916E55C33}
73.8272,30.8418,Shernagar,,,Tehsil Dipalpur,District Okara,Punjab,{A49A510C-891A-482B-8039-4D765B51E8F4}
73.8274,31.0422,Chak 36,,,Tehsil Pattoki,District Kasur,Punjab,{336B8A87-9F86-4815-94B5-8F966B62C77D}
73.8281,31.0284,Pattoki Purana,,,Tehsil Pattoki,District Kasur,Punjab,{C7C5CE06-0D45-43FF-AC4C-0DFE54D2B690}
73.8281,31.4682,Darbar Baba Nanga Shah,,,Nankana Sahib,Sheikhupura,Punjab,{AFCA9590-A7B3-4373-8106-44F9AEA8C1BB}
73.8282,30.7941,Nizampura,,,Tehsil Dipalpur,District Okara,Punjab,{66C9FB3E-D1D8-427F-A958-4D13333A59F4}
73.8284,32.8352,PSO Heera Petrolium,GT Road,,Tehsil Kharian,District Gujrat,Punjab,{CD4CD210-B29F-4E96-851F-069A64B5460D}
73.8286,31.0119,Quetta Balochistan Hotel,Multan Road,,Tehsil Pattoki,District Kasur,Punjab,{11E10B50-7790-4B16-8CC7-A173CD46C0C5}
73.82875,31.01265,Nemat Chowk,Multan Road,,District Kasur,Punjab,,{55D38C73-2BCF-45AB-A575-FB283F44A975}
73.8288,30.4143,Basti Bhalewali,,,Tehsil Dipalpur,District Okara,Punjab,{9265F5B0-AFF1-4613-8674-B34AA05DA4CA}
73.8291,31.5456,Mandi Warburton,,,Nankana Sahib,Sheikhupura,Punjab,{F3A113BE-8385-43D1-8A00-A7E494C6A7DA}
73.8293,30.6783,Chak Kamboh,,,Tehsil Dipalpur,District Okara,Punjab,{7471F8D3-3D33-417C-A440-70C30856106C}
73.8293,31.2726,Kot Choudhry Walli Muhammad,Khunda Mor to Head Bulloki Road,,Tehsil Nankana,District Sheikhupura,Punjab,{2DB50752-D3FD-46A1-8854-C53CD40CD2B9}
73.83,30.5083,Shahamad,,,Tehsil Dipalpur,District Okara,Punjab,{ABB8FDCA-6394-4965-831F-C9268E5E1663}
73.83,31.6771,Batar,,,Safdarabad,Sheikhupura,Punjab,{E0929802-05F3-413C-A1E2-F9E211109CAA}
73.8308,30.4456,Usmanwala Khu,,,Tehsil Dipalpur,District Okara,Punjab,{714DEE80-3013-4BF2-AEE5-08F1CAC4EBF1}
73.8309,31.3473,Nur Mandi,,,Nankana Sahib,Sheikhupura,Punjab,{EBB5B9D5-7546-4D7F-ACCD-9A47D395B054}
73.83108616,32.26482768,Inton Wala Bhatta,Gujranwala Rd,",",Ali Pur Chatha,District Gujranwala,Punjab,{CB9B58FC-9C13-4A35-A00C-1AADDC49E976}
73.8311,30.9722,Chak 7,,,Tehsil Pattoki,District Kasur,Punjab,{551F012B-71C5-44CC-8716-8305C883DC2B}
73.8328,30.6088,Chandur,,,Tehsil Dipalpur,District Okara,Punjab,{0208D7FF-BC41-4E8E-A085-CBF07C17ED00}
73.8332,32.5399,Kalu Sahar,,,Kharian,Gujrat,Punjab,{7F0177A8-8CC6-4E08-9594-F8EEC185EEC4}
73.8337,31.4748,Kandar da Thatta,,,Nankana Sahib,Sheikhupura,Punjab,{60A2EFB4-A10A-46C9-8A60-B546C69D97D4}
73.8338,32.719,Barnali,,,Kharian,Gujrat,Punjab,{C31F118E-7FEB-40CC-BB95-D3FB81753DA9}
73.8339,30.7057,Bahlolpur,,,Tehsil Dipalpur,District Okara,Punjab,{4F01D8C1-73B2-4DD3-9D55-F66EA39D4B4D}
73.8341,30.9886,Chak 7,,,Tehsil Pattoki,District Kasur,Punjab,{FC627AC5-2613-487F-A7AA-04A7EAD1C539}
73.8343,31.189," Village Bunga Malan",,,Tehsil Pattoki,District Kasur,Punjab,{27CC8C75-ECAA-4F9D-9E08-452F619CD0C0}
73.8343,31.5947,MGM Spinning Mills,Faisalabad Sheikhupura Road,," Tehsil Sheikhupura",District Sheikhupura,Punjab,{2B946F42-5361-458F-A2F7-A9A38798D3B8}
73.834317,31.030567,Al-Karam CNG,Multan Road,,District Kasur,Punjab,,{4F3A61D4-E729-462C-8634-D224141D03A4}
73.8345,32.9152,Jaggu,,,Kharian,Gujrat,Punjab,{EDEB7A42-D483-497B-B9E3-66F35CA84F69}
73.8349,31.4945,Periwala,,,Nankana Sahib,Sheikhupura,Punjab,{4590E567-8C01-4A9D-A39D-9B57F44C82E9}
73.83516312,32.33286009,Salhoke Chatha,Wazirabad-Rasul Nagar-Wazirabad Rd,",",",",District Gujranwala,Punjab,{4374CE03-45B9-4827-B085-AE29745C42B4}
73.8353,30.4961,Bharatgarh,,,Tehsil Dipalpur,District Okara,Punjab,{38E4F543-BE07-4D0E-878F-65F683F27498}
73.8356,31.0519,Burj Mahalan,,,Tehsil Pattoki,District Kasur,Punjab,{8153F3F6-68C4-41FC-A088-CF20822C2149}
73.8357,32.3446,Salohke,,,Wazirrabad,Gujranwala,Punjab,{74CC6E7C-C03D-4C31-9FE9-B20C8E0F19FD}
73.8361,31.2641,PSO Rana Filling Station,Khunda Mor to Head Bulloki Road,,Tehsil Nankana,District Sheikhupura,Punjab,{1D42B97D-CFED-4291-B624-A26F22D485DB}
73.8362,32.3202,Niya Lahore,,,Wazirrabad,Gujranwala,Punjab,{B49211DB-2EE6-437F-9C7D-C1BF698B0C2F}
73.8364,30.5783,Basirpur City,,,Tehsil Dipalpur,District Okara,Punjab,{3B13AB2D-06F3-4E71-A9EF-A334ED87A9B3}
73.8364,31.3391,Salimpur Pakka,,,Nankana Sahib,Sheikhupura,Punjab,{95D80421-4BFA-4596-B67B-183AC534B16E}
73.836583,31.035483,Qadir CNG,Multan Road,Tehsil Pattoki,District Kasur,Punjab,,{A752EA5B-BCCB-45FA-AD6F-515FBBEB78D2}
73.8367,31.351,Chowk Mangtanwala,Lahore Jaranwala Road,,Nankana Sahib,District Sheikhupura,Punjab,{C14255F4-5073-4A3C-BABA-887088A1A1AE}
73.8369,30.453,Gamewala Khu,,,Tehsil Dipalpur,District Okara,Punjab,{4E89E839-0A7C-4927-BC4E-E734BBFA431F}
73.8373,30.8273,Bhutta Muhabbatwala,,,Tehsil Dipalpur,District Okara,Punjab,{A8A3C521-ADB4-4340-8D5F-127EE30257C8}
73.8375,31.8136,Lalke,,,Safdarabad,Sheikhupura,Punjab,{C024AA0C-32B8-47D1-9B1D-85F18E547C69}
73.838083,31.0368,Ayub CNG,Multan Road,,District Kasur,Punjab,,{49F63FAE-F915-4CF9-A1C4-F82A5106F5A8}
73.8389,31.1236,Rorai,,,Tehsil Pattoki,District Kasur,Punjab,{F79E1134-68DA-49E0-BF0E-845153B57D5F}
73.8389,32.1357,Ratta Dhotar,,,Safdarabad,Gujranwala,Punjab,{38FFE8E2-B8A3-4B54-AE7F-1E1BF052E3FD}
73.8391,32.2099,Bucha Chatha,,,Wazirrabad,Gujranwala,Punjab,{FEC8A2A5-C8EC-468C-B349-7C4452A90CDE}
73.8392,31.2741,Dhudian,,,Nankana Sahib,Sheikhupura,Punjab,{21CC582E-EF37-48C3-A75B-93637F748A12}
73.8398,31.0749,Chak 40,,,Tehsil Pattoki,District Kasur,Punjab,{A13CAB5F-DE08-44CD-B6A5-66F119094245}
73.8398,32.7791,Iqbal Memorial Hospital,Kharian Dinga Road,,Tehsil Kharian,District Gujrat,Punjab,{E921487F-5D06-4DD8-BA51-8F37E5045F99}
