X,Y,Location,Road,Area,City,District,Province
71.093081,31.701321,Shell Pump Kotla Jam,Bhakkar to Darya Khan Road,,,,District Bhakkar
71.0932,28.6069,Phatarwala Toba,,,,,Punjab
71.0937,29.2163,Madina Flour Mills,,,Uch Sharif City,District Bahawalpur,Punjab
71.093938,31.429691,Shahanwala,,,Tehsil Bhakkar,District Bhakkar,Punjab
71.09409,31.71459,Basti Habib Shah,,,Tehsil Bhakkar,District Bhakkar,Punjab
71.09416,31.60586,PSO Filling Station,Bhakkar to Sarai Muhajir Road,,,,District Bhakkar
71.09445,30.57911,Adda Nizamabad,Chowk Munda to Dairah Din Panah Road,,,District Muzafar Garh,Punjab
71.0948,31.70714,Beginning of Kota Jam Darya Khan Side,Bhakkar to Darya Khan Road,,,,District Bhakkar
71.0949,29.0931,Chani Goth,Province Punjab,,,,Punjab
71.095056,31.747137,Segranwala,,,Tehsil Darya Khan,District Bhakkar,Punjab
71.095664,31.502601,Chak 54 TDa,,,Tehsil Bhakkar,District Bhakkar,Punjab
71.096117,29.093383,Caltex Pump,Ahmadpur East to Chani Goth Road,,District Bahawalpur,Punjab,
71.09624,31.7116,Baloch Colony Kotla Jam,Bhakkar to Darya Khan Road,,,,District Bhakkar
71.0967,28.1887,Akliwala Talab,,,,,Punjab
71.0972,29.1095,Basti Baluchan,,,,,Punjab
71.097295,31.652741,Chak 30 TDA,,,Tehsil Bhakkar,District Bhakkar,Punjab
71.097441,31.884344,Thalla Nun,,,Tehsil Darya Khan,District Bhakkar,Punjab
71.097487,31.861389,Sokha Shah,,,Tehsil Darya Khan,District Bhakkar,Punjab
71.097953,31.385009,Chak 67 ML,,,Tehsil Bhakkar,District Bhakkar,Punjab
71.0985,28.95,Aqilwala Toba,,,,,Punjab
71.09923,31.60269,Makkah Cotton Factory,Bhakkar to Sarai Muhajir Road,,,,District Bhakkar
71.09936,31.72586,Jamia Misbah-ul-Aloom Kahawar Kalan,Bhakkar to Darya Khan Road,,,,District Bhakkar
71.09968,31.73039,Rajput Kiryana Store Kahawar Kalan,Bhakkar to Darya Khan Road,,,,District Bhakkar
71.09978,31.73143,Madrasah Badar Munir,Bhakkar to Darya Khan Road,,,,District Bhakkar
71.0999,28.8334,Pallewala Tibba,,,,,Punjab
71.09994,31.73303,Kashif Medical Kahawar Kalan,Bhakkar to Darya Khan Road,,,,District Bhakkar
71.10013,31.73457,Jamia Masjid Fatimtuzahra Kahawar Kalan,Bhakkar to Darya Khan Road,,,,District Bhakkar
71.1008,29.4817,Karmunwali,,,Tehsil Shujaabad,District Multan,Punjab
71.102,29.2098,End Uch Sharif,,,Uch Sharif City,District Bahawalpur,Punjab
71.1022,30.1387,Raqba Roufe Mor (Mehmood kot road),Muzafer Garh to Mehmood Kot Road,,,District Muzafar Garh,Punjab
71.102873,31.900554,Nadar Shahwala,,,Tehsil Darya Khan,District Bhakkar,Punjab
71.1049,28.0155,Khonduwala Toba,,,,,Punjab
71.105464,31.949522,Nur Jamal,,,Tehsil Darya Khan,District Bhakkar,Punjab
71.105568,31.458226,Chak 57 TDA,,,Tehsil Bhakkar,District Bhakkar,Punjab
71.10582,31.915168,Qalandar Bakhsh,,,Tehsil Darya Khan,District Bhakkar,Punjab
71.10623,31.77512,PSO Darya Khan,Bhakkar to Darya Khan Road,,,,District Bhakkar
71.1065,29.8437,Darbar Jallal Wala Mana Masjid,Rohilan wali to Khan Garh,,,District Muzafar Garh,Punjab
71.10674,30.57958,Adda Nasirabad,Chowk Munda to Dairah Din Panah Road,,,District Muzafar Garh,Punjab
71.10695,31.78199,Majid Aaisha Siddiqah,Bhakkar Road,,,Darya Khan City,District Bhakkar
71.1071,28.0583,Shaiwala Toba,,,,,Punjab
71.1072,31.78508,Veternity Hospital,Bhakkar Road,,,Darya Khan City,District Bhakkar
71.10728,31.78592,Khan Cold Corner,Bhakkar Road,,,Darya Khan City,District Bhakkar
71.107297,31.383006,Khanpur Janubi,,,Tehsil Bhakkar,District Bhakkar,Punjab
71.10735,31.7866,Mehran Hotel& Resturant,Bhakkar Road,,,Darya Khan City,District Bhakkar
71.10753,31.78801,Pakistan Post Office,Bhakkar Road,,,Darya Khan City,District Bhakkar
71.10757,31.78824,Hashmi Chowk,Bhakkar Road,,,Darya Khan City,District Bhakkar
71.10772,31.78915,Qaisar Pan Shop,Bhakkar Road,,,Darya Khan City,District Bhakkar
71.10788,31.7896,Fawarah Chowk,Bhakkar Road,,,Darya Khan City,District Bhakkar
71.10791,31.79057,Gulzar Masjid,,,,Darya Khan City,District Bhakkar
71.10796,31.79095,HBL Darya Khan,,,,Darya Khan City,District Bhakkar
71.10809,31.79187,MCB Kalur Kot Road,,,,Darya Khan City,District Bhakkar
71.1082,31.79278,Kosar Masjid,Kalur Kot Road,,,Darya Khan City,District Bhakkar
71.10827,31.79325,Govt. Center Primary School Nai Abadi,Kalur Kot Road,,,Darya Khan City,District Bhakkar
71.10833,31.79371,Tehsil Municipal Administration Office Darya Khan,Kalur Kot Road,,,Darya Khan City,District Bhakkar
71.1085,29.5869,Shahpur Lamma,,,Tehsil Shujaabad,District Multan,Punjab
71.10851,31.79517,Water Supply Scheme No.2,Kalur Kot Road,,,Darya Khan City,District Bhakkar
71.10853,31.79559,Rafi General Hospital,Kalur Kot Road,,,Darya Khan City,District Bhakkar
71.10872,31.79015,Chohdary Traders Kisan Markaz Railway Market,,,,Darya Khan City,District Bhakkar
71.10892,31.79901,Aaiqah Family Clinic,Kalur Kot Road,,,Darya Khan City,District Bhakkar
71.1091,29.5192,Tharuwali,,,Tehsil Shujaabad,District Multan,Punjab
71.10913,31.80313,Golra TRactor Workshop (the beginning of Darya Khan),Kalur Kot Road,,,,District Bhakkar
71.1095,29.849,Mallakand Service  PSO Pump,Rohilan wali to Khan Garh,,,District Muzafar Garh,Punjab
71.10958,31.79053,Phatak Dolay wala Road,,,,Darya Khan City,District Bhakkar
71.11003,31.78951,Jamia Masjid Barwi Mahallah Farooqabad,,,,Darya Khan City,District Bhakkar
71.11033,31.59739,Punno Wala,Bhakkar to Sarai Muhajir Road,,,,District Bhakkar
71.11037,31.79223,Baba Mushtaq Shariat College,,,,Darya Khan City,District Bhakkar
71.1104,29.8681,Maddni Mor,Seear Walla to Khan Garh road,,,District Muzafar Garh,Punjab
71.1105,29.264,Basti Mid Makhdum,,,,,Punjab
71.1107,31.78912,Dream Land Cold Corner& Tea Stall,,,,Darya Khan City,District Bhakkar
71.1108,29.2333,Uch,Province Punjab,,,,Punjab
71.1108,30.0723,Lacky Merwat Hotel, Qurrashi mor to Qasba Gujrat Road,,,District Muzafar Garh,Punjab
71.11125,31.79183,Yasir PCO Mohallah Farooqabad,,,,Darya Khan City,District Bhakkar
71.111549,31.599837,Punnuwala,,,Tehsil Bhakkar,District Bhakkar,Punjab
71.11167,31.79654,Qadriyah Masjid,,,,Darya Khan City,District Bhakkar
71.111751,32.010979,Buttanwala,,,Tehsil Kalur Kot,District Bhakkar,Punjab
71.11206,31.79193,Taj Hospital Mohallah Farooqabad,,,,Darya Khan City,District Bhakkar
71.1121,29.4713,khan Bela,,,Tehsil Shujaabad,District Multan,Punjab
71.1125,29.1621,Uttera,,,,,Punjab
71.11408,31.79208,Noori Masjid Mahallah Farrooqabad,,,,Darya Khan City,District Bhakkar
71.114202,31.435198,Chak 67 TDA,,,Tehsil Bhakkar,District Bhakkar,Punjab
71.11422,31.78866,Ittefaq Traders,,,,Darya Khan City,District Bhakkar
71.11445,31.79307,Gullo Kiryana Store,,,,Darya Khan City,District Bhakkar
71.11449,31.79453,Azeemi House,,,,Darya Khan City,District Bhakkar
71.11451,31.79494,Muraqbah Hall Azeemi Street,,,,Darya Khan City,District Bhakkar
71.11452,31.79513,Jamia Azeemia,,,,Darya Khan City,District Bhakkar
71.11453,31.79539,Azeemi Public School,,,,Darya Khan City,District Bhakkar
71.11544,31.8453,Baloch Bhatta Khasht,Kalur Kot to Darya Khan Road,,,,District Bhakkar
71.1155,33.0053,Thatti Nasrati,,,,,KPK
71.115736,31.85741,,,,Tehsil Darya Khan,District Bhakkar,Punjab
71.11596,31.78842,Facto Sugar Mills Ltd,,,,Darya Khan City,District Bhakkar
71.116197,31.637467,District Jail,DHQ Road,,Bhakkar City,District Bhakkar,Punjab
71.11686,31.79207,Haq Bahoo Kiryana Store,,,,Darya Khan City,District Bhakkar
71.11926,30.57996,Adda Kumhar Miner,Chowk Munda to Dairah Din Panah Road,,,District Muzafar Garh,Punjab
71.1194,29.8765,Mushtraka Niazi petroleum (PSO),Seear Walla to Khan Garh,,,District Muzafar Garh,Punjab
71.11952,31.78807,Shell Pump& Badshah Hotel,,,,Darya Khan City,District Bhakkar
71.11965,31.59333,Mehboob Nagar,Bhakkar to Sarai Muhajir Road,,,,District Bhakkar
71.1197,33.9913,Ali Masjid,,,,,KPK
71.119848,31.562779,Chak 41 TDA,,,Tehsil Bhakkar,District Bhakkar,Punjab
71.120181,31.46251,Chak 66 TDA,,,Tehsil Bhakkar,District Bhakkar,Punjab
71.12043,31.85504,Basic Health Center Hassan Shah,Kalur Kot to Darya Khan Road,,,,District Bhakkar
71.120526,31.473568,Chak 58 TDA,,,Tehsil Bhakkar,District Bhakkar,Punjab
71.120789,31.734581,Chak 21 TDA,,,Tehsil Darya Khan,District Bhakkar,Punjab
71.120928,31.493804,Chak 53 TDA,,,Tehsil Bhakkar,District Bhakkar,Punjab
71.1221,29.2996,Haiderpur,,,,District Bahawalpur,Punjab
71.1227,31.78823,Sajid Autos,,,,Darya Khan City,District Bhakkar
71.1239,29.2961,Zinda Lal,,,,,Punjab
71.12581,31.78827,Al-Mudassar Clinic,,,,Darya Khan City,District Bhakkar
71.126477,31.961137,Akra,,,Tehsil Kalur Kot,District Bhakkar,Punjab
71.128328,31.576556,Pabyaniwala,,,Tehsil Bhakkar,District Bhakkar,Punjab
71.1287,27.9201,Bahanewala Toba,,,,,Punjab
71.1291,30.57963,Goth Sardar Abbas Lashari,Chowk Munda to Dairah Din Panah Road,,,District Muzafar Garh,Punjab
71.1303,34.408,Koda Khel,,,,,Sindh
71.13058,31.87056,Bus Stop Chak No.10,Kalur Kot to Darya Khan Road,,,,District Bhakkar
71.1311,28.1168,Khadaliwala Toba,,,,,Punjab
71.1315,29.5169,Phiranewali,,,Tehsil Shujaabad,District Multan,Punjab
71.1323,30.5793,Pashtoon House,Chowk Munda to Dairah Din Panah Road,,,District Muzafar Garh,Punjab
71.132322,31.982551,Awanwala,,,Tehsil Kalur Kot,District Bhakkar,Punjab
71.1325,29.4922,Tibbi,,,Tehsil Shujaabad,District Multan,Punjab
71.134328,31.523994,Chak 49 TDA,,,Tehsil Bhakkar,District Bhakkar,Punjab
71.1345,31.87933,Hanif Nagar,Kalur Kot to Darya Khan Road,,,,District Bhakkar
71.135293,31.940348,Haji Jain Shah,,,Tehsil Darya Khan,District Bhakkar,Punjab
71.136224,31.9068,Budhewala,,,Tehsil Darya Khan,District Bhakkar,Punjab
71.136291,31.887101,,,,Tehsil Darya Khan,District Bhakkar,Punjab
71.1375,28.3711,Bahu Ka  Toba,,,,,Punjab
71.1404,27.8383,Mehrabwala Toba,,,,,Punjab
71.1414,29.1487,Ali Muhammadwala,,,,,Punjab
71.142163,31.610271,Lundiwala,,,Tehsil Bhakkar,District Bhakkar,Punjab
71.1425,34.6696,Shagai,,,,,KPK
71.14428,30.57863,Kot Raja Gujar,Chowk Munda to Dairah Din Panah Road,,,District Muzafar Garh,Punjab
71.1448,29.552,Ahmadwali,,,Tehsil Shujaabad,District Multan,Punjab
71.1449,29.4923,Kacha Pakka,,,Tehsil Shujaabad,District Multan,Punjab
71.14557,31.90741,Jamia Masjid Bilal,Kalur Kot to Darya Khan Road,,,,District Bhakkar
71.14677,31.91061,Bhatta near Panjgrain,Kalur Kot to Darya Khan Road,,,,District Bhakkar
71.147,29.4481,Basti Pakkhalwar,,,Tehsil Shujaabad,District Multan,Punjab
71.147,29.4619,Basti Hafiz,,,Tehsil Shujaabad,District Multan,Punjab
71.1478,27.8655,Jogidas Toba,,,,,Punjab
71.1479,31.91357,Sadaat Computerised Kanta,Kalur Kot to Darya Khan Road,,,,District Bhakkar
71.148348,31.740582,Chak 19 TDA,,,Tehsil Darya Khan,District Bhakkar,Punjab
71.14842,31.9149,Astana Aalia Khairabad,Kalur Kot to Darya Khan Road,,,,District Bhakkar
71.1486,29.1937,Tibbi Dahkwan,,,,,Punjab
71.14902,31.453196,Chak 63 TDA,,,Tehsil Bhakkar,District Bhakkar,Punjab
71.1493,29.6248,Khaki Paunta,,,Tehsil Shujaabad,District Multan,Punjab
71.14962,31.91815,Jamia Siddiqia Panjgrain,Kalur Kot to Darya Khan Road,,,,District Bhakkar
71.1499,29.9029,New Super Waizrustan petroleum (BPS) (Khan Garh),Seear Walla to Khan Garh, Khan Garh,,District Muzafar Garh,Punjab
71.15,28.5464,Chacharwala toba,,,,,Punjab
71.1501,30.57908,Chak 576 Bus Stop,Chowk Munda to Dairah Din Panah Road,,,District Muzafar Garh,Punjab
71.15029,31.9199,Nasir Kitab Ghar Sayedena Umar Farooq Chowk Panjgrain,Kalur Kot to Darya Khan Road,,,,District Bhakkar
71.15066,31.9209,MCB Panjgrain,Kalur Kot to Darya Khan Road,,,,District Bhakkar
71.15102,31.92175,Sadaat Filling Station Panjgrain,Kalur Kot to Darya Khan Road,,,,District Bhakkar
71.15155,31.92307,Punjab Highway Check Post Panjgrain,Kalur Kot to Darya Khan Road,,,,District Bhakkar
71.152025,32.113037,Hassu Jhok,,,Tehsil Kalur Kot,District Bhakkar,Punjab
71.153143,31.868792,Ghulam Hassan Ahirwala,,,Tehsil Darya Khan,District Bhakkar,Punjab
71.153867,29.11665,Masjid Ahle Hadis Anaitpur,Ahmadpur East to Chani Goth Road,,District Bahawalpur,Punjab,
71.155077,31.409812,Chak 73 TDA,,,Tehsil Bhakkar,District Bhakkar,Punjab
71.155096,31.610105,Chak36,,,Tehsil Bhakkar,District Bhakkar,Punjab
71.156432,31.494054,Chak 52 TDA,,,Tehsil Bhakkar,District Bhakkar,Punjab
71.156672,31.554304,,,,Tehsil Bhakkar,District Bhakkar,Punjab
71.1576,27.9124,Laltanwala Toba,,,,,Punjab
71.15797,30.57964,Adda Faizabad,Chowk Munda to Dairah Din Panah Road,,,District Muzafar Garh,Punjab
71.15807,31.93771,Addah Basti Ahmad Shah Wali,Kalur Kot to Darya Khan Road,,,,District Bhakkar
71.1584,30.0689,Pakistan Hotel, Qurrashi mor to Qasba Gujrat Road,,,District Muzafar Garh,Punjab
71.1598,29.9132,Goverment School (Khan Garh),Alipur Road, Khan Garh,,District Muzafar Garh,Punjab
71.16,30.1032,Tharmal Power Mor,Muzafer Garh to Mehmood Kot Road,,,District Muzafar Garh,Punjab
71.1615,31.56047,Shell Pump Riaz Petrolium,Bhakkar to Sarai Muhajir Road,,,,District Bhakkar
71.16151,31.96027,Exchange Near Shahalam,Kalur Kot to Darya Khan Road,,,,District Bhakkar
71.1621,28.0727,Gudianwala Toba,,,,,Punjab
71.1623,29.1615,Kandi Pirhar,,,,,Punjab
71.1623,29.9187,Police station (Khan Garh),Alipur Road, Khan Garh,,District Muzafar Garh,Punjab
71.1625,30.1,Tharmal Power Resident Colony,, Muzaffar Garh City,,District Muzafar Garh,Punjab
71.16295,31.96984,Shell Pump,Kalur Kot to Darya Khan Road,,,,District Bhakkar
71.16333,31.540803,Chak 46 TDA,,,Tehsil Bhakkar,District Bhakkar,Punjab
71.163813,31.52997,Chak 47 TDA,,,Tehsil Bhakkar,District Bhakkar,Punjab
71.163979,31.468774,Malkanwala,,,Tehsil Bhakkar,District Bhakkar,Punjab
71.164,30.58006,Khokhar Textile Mills,Chowk Munda to Dairah Din Panah Road,,,District Muzafar Garh,Punjab
71.16431,31.97361,Darul Uloom Hussainiah Sahwagia,Kalur Kot to Darya Khan Road,,,,District Bhakkar
71.16452,31.97428,Shani Hotel,Kalur Kot to Darya Khan Road,,,,District Bhakkar
71.1646,29.1748,Khawaja Shabir & Company,,,,District Bahawalpur,Punjab
71.16524,31.97535,Shahalam,Kalur Kot to Darya Khan Road,,,,District Bhakkar
71.165542,31.717766,Kabirwala,,,Tehsil Bhakkar,District Bhakkar,Punjab
71.16574,31.595846,Gamewala,,,Tehsil Bhakkar,District Bhakkar,Punjab
71.166107,31.566615,Lahoriwala,,,,District Bhakkar,Punjab
71.166512,31.477685,Khanpur,,,Tehsil Bhakkar,District Bhakkar,Punjab
71.1673,29.9388,Shell Pump,Alipur Road, Khan Garh,,District Muzafar Garh,Punjab
71.1681,29.3925,Basti Kalarwali,,,,,Punjab
71.168148,31.431533,Chak 62 TDA,,,Tehsil Bhakkar,District Bhakkar,Punjab
71.168703,32.146451,Khruwali,,,Tehsil Kalur Kot,District Bhakkar,Punjab
71.1691,30.0684,Mohammad Textile Mill (Muzafer Garh), Qurrashi mor to Qasba Gujrat Road,,,District Muzafar Garh,Punjab
71.169354,31.817,Chak 13 TDA,,,Tehsil Darya Khan,District Bhakkar,Punjab
71.169516,31.517893,Chak 48 TDA,,,Tehsil Bhakkar,District Bhakkar,Punjab
71.170095,31.697702,Daya,,,Tehsil Bhakkar,District Bhakkar,Punjab
71.170308,31.644037,Rodawala,,,Tehsil Bhakkar,District Bhakkar,Punjab
71.1708,29.3631,Basti Hatheji,,,,,Punjab
71.171332,31.500218,Chak 51 TDA,,,Tehsil Bhakkar,District Bhakkar,Punjab
71.1728,31.54812,PSO Pump,Bhakkar to Sarai Muhajir Road,,,,District Bhakkar
71.1731,29.5862,Ghazipur,,,Tehsil Shujaabad,District Multan,Punjab
71.1734,32.2893,Kafir Kot,Province NWFP,,,,KPK
71.173926,31.650345,Janiwala,,,Tehsil Bhakkar,District Bhakkar,Punjab
71.175,28.892,Chak 142,,,,,Punjab
71.1761,29.9857,Shadi Khall petroleum (Naseer Abbad) PSO PUMP,Alipur Road,,,District Muzafar Garh,Punjab
71.1763,29.986,PSO Rehman & Company,Alipur Road,,,District Muzafar Garh,Punjab
71.1764,32.6446,Sodagari,,,Tehsil Issa Khel,District Mianwali,Sindh
71.1767,29.9899,Haji Wa Pull,Alipur Road,,,District Muzafar Garh,Punjab
71.177599,31.402697,Chak 65 ML,,,,District Bhakkar,Punjab
71.1788,29.9996,National Model School,Alipur Road,,,District Muzafar Garh,Punjab
71.178938,31.74725,Tarkawala,,,Tehsil Darya Khan,District Bhakkar,Punjab
71.17957,31.54188,Farid Kot,,,,,District Bhakkar
71.1798,29.1697,Petrolling Police Chek Post,,,,District Bahawalpur,Punjab
71.1798,30.0045,Masjid & Madrasah Rehmania,Alipur Road,,,District Muzafar Garh,Punjab
71.18,30.0058,Export Terminal Multan (Muzafer Garh),Alipur Road,Muzafar Garh,,District Muzafar Garh,Punjab
71.1801,30.0061,Export Terminal Multan Dryport,Alipur Road,,,District Muzafar Garh,Punjab
71.1807,30.0088,Al-Basit Academy,Alipur Road,,,District Muzafar Garh,Punjab
71.181174,31.66508,Shahzadiwala,,,Tehsil Bhakkar,District Bhakkar,Punjab
71.1815,29.3954,Julian di Basti,,,,,Punjab
71.181698,31.35416,Chak 57 ML,,,Tehsil Mankerah,District Bhakkar,Punjab
71.1819,30.0145,Beginning of Khangarh Police Station Muzffargarh Side,Alipur Road,,,District Muzafar Garh,Punjab
71.1824,30.0162,Bilal Kanta,Alipur Road,,,District Muzafar Garh,Punjab
71.182417,32.002277,Sandi,,,Tehsil Kalur Kot,District Bhakkar,Punjab
71.18245,29.1246,Village Chhachharan,Ahmadpur East to Chani Goth Road,,District Bahawalpur,Punjab,
71.1826,30.0176,Abdalian Science Higher Secondary School,Alipur Road,,,District Muzafar Garh,Punjab
71.1831,32.9028,Karandi,,,Tehsil Issa Khel,District Mianwali,Punjab
71.1832,30.0201,Misali Public Model School,Alipur Road,,,District Muzafar Garh,Punjab
71.1835,30.0212,Shaheen For Girls Secondary School,Alipur Road,,,District Muzafar Garh,Punjab
71.1835,32.7393,Lawaranwala,,,Tehsil Issa Khel,District Mianwali,Sindh
71.18351,31.467346,Chak 60 TDA,,,Tehsil Bhakkar,District Bhakkar,Punjab
71.1841,32.7721,Banda Mianwala,,,Tehsil Issa Khel,District Mianwali,Sindh
71.1842,30.0243,Misaly Zikria School & (PSO PUMP),Alipur Road,Muzafar Garh,,District Muzafar Garh,Punjab
71.1843,30.0248,Misali Zakriya Higher Secondary School,Alipur Road,,,District Muzafar Garh,Punjab
71.1847,30.0266,Jamia Masjid Daoodia Jehanian,Alipur Road,,,District Muzafar Garh,Punjab
71.1847,30.0734,Jhang Mor,,,Muzaffargarh City,District Muzafar Garh,Punjab
71.1847,30.0737,Z & N CNG,,,Muzaffargarh City,District Muzafar Garh,Punjab
71.1848,30.0735,Jhang Mor & CNG Pump,, Muzaffar Garh City,,District Muzafar Garh,Punjab
71.18568,31.878731,Chak 9 TDA,,,Tehsil Darya Khan,District Bhakkar,Punjab
71.1862,30.0348,Superior Science School,Alipur Road,Muzafar Garh,,District Muzafar Garh,Punjab
71.186574,32.022056,Kawal Utar,,,Tehsil Kalur Kot,District Bhakkar,Punjab
71.1866,29.6377,Jahanpur,,,Tehsil Shujaabad,District Multan,Punjab
71.1867,30.0375,Pakistan Science HIgher Secondary School,Alipur Road,,,District Muzafar Garh,Punjab
71.1868,30.0846,Rallway Crossing PSO Pump,, Muzaffar Garh City,,District Muzafar Garh,Punjab
71.187,30.0737,Police Welfare Station,,,Muzaffargarh City,District Muzafar Garh,Punjab
71.1871,30.0393,Dasti Chowk,Alipur Road,,,District Muzafar Garh,Punjab
71.1873,30.0407,Misali Law College,Alipur Road,,,District Muzafar Garh,Punjab
71.187475,31.559015,Barewala,,,,District Bhakkar,Punjab
71.1875,27.852,Arangawala Toba,,,,,Punjab
71.1876,30.0738,DPO House,,,Muzaffargarh City,District Muzafar Garh,Punjab
71.1877,30.0429,Mahallah Kot Qureshian,Alipur Road,,,District Muzafar Garh,Punjab
71.188,32.233,Gaberabwala,,,Tehsil Piplan,District Mianwali,Punjab
71.188043,31.707122,,,,Tehsil Bhakkar,District Bhakkar,Punjab
71.188396,31.540355,Baqarwala,,,,District Bhakkar,Punjab
71.1887,30.0741,City Police Station,,,Muzaffargarh City,District Muzafar Garh,Punjab
71.1887,32.8797,Didawal,,,Tehsil Issa Khel,District Mianwali,Punjab
71.1888,28.1584,Tindanwala Toba,,,,,Punjab
71.189,30.0498,Massey Ferguson Millat Tractor,Alipur Road,,,District Muzafar Garh,Punjab
71.1891,30.0512,PSO Pump,, Muzaffar Garh City,,District Muzafar Garh,Punjab
71.1892,32.6864,Sikai,,,Tehsil Issa Khel,District Mianwali,Sindh
71.1893,30.0515,Al-Fatah Autos,Alipur Road,,,District Muzafar Garh,Punjab
71.1894,29.3122,Hamidabad,,,,,Punjab
71.1894,30.0743,Rescue,,,Muzaffargarh City,District Muzafar Garh,Punjab
71.1899,30.0741,Distic Officer Civil Defince (Building),, Muzaffar Garh City,,District Muzafar Garh,Punjab
71.1901,30.0612,CIA Center,, Muzaffar Garh City,,District Muzafar Garh,Punjab
71.190113,31.565863,Dingewala,,,,District Bhakkar,Punjab
71.1902,30.0586,Jamia Masjid Muhammad Musa,Alipur Road,,,District Muzafar Garh,Punjab
71.1902,30.0616,CIA Office,Alipur Road,,,District Muzafar Garh,Punjab
71.1902,30.062,Suhail Clinic,,,Muzaffargarh City,District Muzafar Garh,Punjab
71.1903,30.0572,Fatima Ultra Sound,Alipur Road,,,District Muzafar Garh,Punjab
71.1905,30.063,Fatima Jinnah Girls Academy,,,Muzaffargarh City,District Muzafar Garh,Punjab
71.1905,30.0657,Eidgah,,,Muzaffargarh City,District Muzafar Garh,Punjab
71.1906,30.064,Abdullah Departmental Store,,,Muzaffargarh City,District Muzafar Garh,Punjab
71.1906,30.0659,Noora Hera Super Store,,,Muzaffargarh City,District Muzafar Garh,Punjab
71.1909,32.7589,Banda Khanwala,,,Tehsil Issa Khel,District Mianwali,Sindh
71.191,30.0634,Govt College for women,,,Muzaffargarh City,District Muzafar Garh,Punjab
71.191,30.0717,Mama Hotel,,,Muzaffargarh City,District Muzafar Garh,Punjab
71.191,30.0723,Matab Al-Qamar (Yunani Tib),,,Muzaffargarh City,District Muzafar Garh,Punjab
